NumberOfMeshes: 2 
MeshName: pTankHullShape 
NumberOfVertices: 676 
UV1: 0.0947963 0.785313 
UV2: 0.142688 0.816187 
UV3: 0.142688 0.785313
MaterialIndex: -1

VertexIndicies: 442 444 555
Normal: 1.25848e-007 -0.743863 -0.668332
Tangent: 1 1.92251e-008 1.66904e-007
UV1: 0.142688 0.785313 
UV2: 0.142688 0.816187 
UV3: 0.189743 0.785313
MaterialIndex: -1

VertexIndicies: 555 444 554
Normal: -4.11056e-007 -0.743863 -0.668332
Tangent: 1 1.66412e-006 -2.46724e-006
UV1: 0.189743 0.785313 
UV2: 0.142688 0.816187 
UV3: 0.189743 0.816187
MaterialIndex: -1

VertexIndicies: 434 442 556
Normal: 0.00289561 -0.99489 -0.100922
Tangent: 0.999996 0.00291047 4.44275e-009
UV1: 0.140404 0.514897 
UV2: 0.140404 0.603606 
UV3: 0.186469 0.514897
MaterialIndex: -1

VertexIndicies: 556 442 555
Normal: -1.82943e-007 -0.995044 -0.0994336
Tangent: 1 -1.83631e-007 -2.22777e-009
UV1: 0.186469 0.514897 
UV2: 0.140404 0.603606 
UV3: 0.187137 0.603606
MaterialIndex: -1

VertexIndicies: 435 434 557
Normal: 3.22742e-006 -0.999999 -0.00145655
Tangent: 1 3.22742e-006 -5.95383e-013
UV1: 0.140404 0.496195 
UV2: 0.140404 0.514897 
UV3: 0.186217 0.496195
MaterialIndex: -1

VertexIndicies: 557 434 556
Normal: 0.00291033 -0.999959 -0.00857848
Tangent: 0.999996 0.00291043 2.29504e-011
UV1: 0.186217 0.496195 
UV2: 0.140404 0.514897 
UV3: 0.186469 0.514897
MaterialIndex: -1

VertexIndicies: 486 435 558
Normal: 2.20855e-006 -1 0
Tangent: 1 2.20855e-006 0
UV1: 0.140404 0.446018 
UV2: 0.140404 0.496195 
UV3: 0.186216 0.446018
MaterialIndex: -1

VertexIndicies: 558 435 557
Normal: 2.71819e-006 -1 -5.97576e-007
Tangent: 1 2.71819e-006 -3.04547e-013
UV1: 0.186216 0.446018 
UV2: 0.140404 0.496195 
UV3: 0.186217 0.496195
MaterialIndex: -1

VertexIndicies: 431 486 559
Normal: 1.35914e-006 -1 -1.57503e-007
Tangent: 1 1.35914e-006 -7.48184e-020
UV1: 0.140404 0.375595 
UV2: 0.140404 0.446018 
UV3: 0.186215 0.375595
MaterialIndex: -1

VertexIndicies: 559 486 558
Normal: 1.78384e-006 -1 -4.21414e-007
Tangent: 1 1.78384e-006 -1.78978e-013
UV1: 0.186215 0.375595 
UV2: 0.140404 0.446018 
UV3: 0.186216 0.446018
MaterialIndex: -1

VertexIndicies: 560 428 559
Normal: 0.00220216 -0.999994 0.00248441
Tangent: 0.999998 0.00220217 -6.04244e-013
UV1: 0.186405 0.331699 
UV2: 0.140404 0.331699 
UV3: 0.186215 0.375595
MaterialIndex: -1

VertexIndicies: 559 428 431
Normal: 1.35914e-006 -1 0.00018749
Tangent: 1 1.35914e-006 -1.33594e-016
UV1: 0.186215 0.375595 
UV2: 0.140404 0.331699 
UV3: 0.140404 0.375595
MaterialIndex: -1

VertexIndicies: 604 603 560
Normal: 0.00193052 -0.999998 -0.000371196
Tangent: 0.999998 0.00193052 3.15981e-013
UV1: 0.186428 0.298027 
UV2: 0.140404 0.298027 
UV3: 0.186405 0.331699
MaterialIndex: -1

VertexIndicies: 560 603 428
Normal: 0.00206634 -0.999998 -0.000185598
Tangent: 0.999998 0.00206634 -2.52092e-008
UV1: 0.186405 0.331699 
UV2: 0.140404 0.298027 
UV3: 0.140404 0.331699
MaterialIndex: -1

VertexIndicies: 562 447 561
Normal: 0 -0.924148 0.382035
Tangent: 1 0 -0
UV1: 0.186892 0.0219365 
UV2: 0.140405 0.0219365 
UV3: 0.18659 0.0562401
MaterialIndex: -1

VertexIndicies: 561 447 429
Normal: 0 -0.924148 0.382035
Tangent: 1 0 -0
UV1: 0.18659 0.0562401 
UV2: 0.140405 0.0219365 
UV3: 0.140404 0.0562401
MaterialIndex: -1

VertexIndicies: 563 446 464
Normal: -1 -2.76901e-006 0
Tangent: 2.769e-006 -1 -1.4589e-006
UV1: 0.674686 0.652401 
UV2: 0.69778 0.649832 
UV3: 0.679079 0.611942
MaterialIndex: -1

VertexIndicies: 464 446 423
Normal: -1 -1.29592e-006 0
Tangent: 1.29592e-006 -1 -1.13275e-006
UV1: 0.679079 0.611942 
UV2: 0.69778 0.649832 
UV3: 0.70351 0.611942
MaterialIndex: -1

VertexIndicies: 446 563 553
Normal: -0.610537 -0.0875537 -0.787133
Tangent: 0.790167 1.79863e-006 -0.612891
UV1: 0.043645 0.818434 
UV2: 0.043645 0.839169 
UV3: 0.0947961 0.816187
MaterialIndex: -1

VertexIndicies: 553 563 564
Normal: -0.610537 -0.0875535 -0.787133
Tangent: 0.790168 2.2169e-006 -0.612891
UV1: 0.0947961 0.816187 
UV2: 0.043645 0.839169 
UV3: 0.0947961 0.839891
MaterialIndex: -1

VertexIndicies: 553 564 444
Normal: 1.90991e-007 -0.11055 -0.993871
Tangent: 1 -2.23447e-006 4.40712e-007
UV1: 0.0947961 0.816187 
UV2: 0.0947961 0.839891 
UV3: 0.142688 0.816187
MaterialIndex: -1

VertexIndicies: 444 564 565
Normal: -8.06475e-007 -0.11055 -0.99387
Tangent: 1 1.6323e-009 -8.11631e-007
UV1: 0.142688 0.816187 
UV2: 0.0947961 0.839891 
UV3: 0.142688 0.839891
MaterialIndex: -1

VertexIndicies: 444 565 554
Normal: 1.07198e-006 -0.110551 -0.99387
Tangent: 1 2.12639e-006 8.42067e-007
UV1: 0.142688 0.816187 
UV2: 0.142688 0.839891 
UV3: 0.189743 0.816187
MaterialIndex: -1

VertexIndicies: 554 565 566
Normal: -3.82043e-007 -0.110553 -0.99387
Tangent: 1 2.12448e-007 -4.08031e-007
UV1: 0.189743 0.816187 
UV2: 0.142688 0.839891 
UV3: 0.189743 0.839891
MaterialIndex: -1

VertexIndicies: 566 567 554
Normal: 0.885266 -0.0514188 -0.462234
Tangent: 0.462846 -3.17537e-006 0.886439
UV1: 0.189743 0.839891 
UV2: 0.210459 0.839169 
UV3: 0.189743 0.816187
MaterialIndex: -1

VertexIndicies: 554 567 443
Normal: 0.885266 -0.0514185 -0.462234
Tangent: 0.462846 -3.09589e-006 0.886438
UV1: 0.189743 0.816187 
UV2: 0.210459 0.839169 
UV3: 0.210459 0.818434
MaterialIndex: -1

VertexIndicies: 567 478 443
Normal: 1 -1.38882e-005 -0.000118786
Tangent: -1.38883e-005 -1 -6.18564e-007
UV1: 0.674686 0.652401 
UV2: 0.679079 0.611942 
UV3: 0.69778 0.649832
MaterialIndex: -1

VertexIndicies: 443 478 421
Normal: 1 -6.94412e-006 -0.000122047
Tangent: -6.94426e-006 -1 -1.17773e-006
UV1: 0.69778 0.649832 
UV2: 0.679079 0.611942 
UV3: 0.70351 0.611942
MaterialIndex: -1

VertexIndicies: 563 464 572
Normal: -1 1.02752e-006 0
Tangent: -1.02752e-006 -1 1.91877e-006
UV1: 0.674686 0.652401 
UV2: 0.679079 0.611942 
UV3: 0.644877 0.643809
MaterialIndex: -1

VertexIndicies: 464 508 572
Normal: -1 5.13762e-007 0
Tangent: -5.13762e-007 -1 -5.05369e-006
UV1: 0.679079 0.611942 
UV2: 0.663831 0.611942 
UV3: 0.644877 0.643809
MaterialIndex: -1

VertexIndicies: 508 506 572
Normal: -1 0 0
Tangent: 0 -1 1.02447e-005
UV1: 0.663831 0.611942 
UV2: 0.647374 0.611941 
UV3: 0.644877 0.643809
MaterialIndex: -1

VertexIndicies: 572 571 563
Normal: -0.603132 0.220902 -0.766442
Tangent: 0.785856 -9.55662e-007 -0.618409
UV1: 0.043645 0.865933 
UV2: 0.0947968 0.871716 
UV3: 0.043645 0.839169
MaterialIndex: -1

VertexIndicies: 563 571 564
Normal: -0.601223 0.214851 -0.769656
Tangent: 0.78806 2.37219e-006 -0.615598
UV1: 0.043645 0.839169 
UV2: 0.0947968 0.871716 
UV3: 0.0947961 0.839891
MaterialIndex: -1

VertexIndicies: 571 570 564
Normal: -0.00932074 0.268845 -0.963138
Tangent: 0.999953 1.18764e-007 -0.00967698
UV1: 0.0947968 0.871716 
UV2: 0.142688 0.871716 
UV3: 0.0947961 0.839891
MaterialIndex: -1

VertexIndicies: 564 570 565
Normal: -1.23353e-006 0.255773 -0.966737
Tangent: 1 -7.50725e-008 -1.29584e-006
UV1: 0.0947961 0.839891 
UV2: 0.142688 0.871716 
UV3: 0.142688 0.839891
MaterialIndex: -1

VertexIndicies: 570 569 565
Normal: -1.20403e-005 0.255773 -0.966737
Tangent: 1 3.03729e-006 -1.1651e-005
UV1: 0.142688 0.871716 
UV2: 0.189477 0.871717 
UV3: 0.142688 0.839891
MaterialIndex: -1

VertexIndicies: 565 569 566
Normal: -6.72264e-006 0.255765 -0.966739
Tangent: 1 1.45809e-006 -6.56818e-006
UV1: 0.142688 0.839891 
UV2: 0.189477 0.871717 
UV3: 0.189743 0.839891
MaterialIndex: -1

VertexIndicies: 566 569 567
Normal: 0.880467 0.128106 -0.456472
Tangent: 0.460265 -3.3103e-006 0.887782
UV1: 0.189743 0.839891 
UV2: 0.189477 0.871717 
UV3: 0.210459 0.839169
MaterialIndex: -1

VertexIndicies: 567 569 568
Normal: 0.885895 0.147718 -0.439738
Tangent: 0.444616 6.81203e-007 0.895721
UV1: 0.210459 0.839169 
UV2: 0.189477 0.871717 
UV3: 0.210461 0.85849
MaterialIndex: -1

VertexIndicies: 478 567 509
Normal: 1 0 -0.000117351
Tangent: 4.55243e-010 -1 3.87933e-006
UV1: 0.679079 0.611942 
UV2: 0.674686 0.652401 
UV3: 0.663715 0.611942
MaterialIndex: -1

VertexIndicies: 509 567 568
Normal: 1 -9.36808e-005 -9.18475e-005
Tangent: -9.36813e-005 -1 -4.99824e-006
UV1: 0.663715 0.611942 
UV2: 0.674686 0.652401 
UV3: 0.653168 0.645167
MaterialIndex: -1

VertexIndicies: 569 353 568
Normal: 0.795223 0.553471 -0.247567
Tangent: 0.571254 -0.820773 -1.8571e-006
UV1: 0.186873 0.63199 
UV2: 0.186673 0.600644 
UV3: 0.207714 0.594419
MaterialIndex: -1

VertexIndicies: 568 353 465
Normal: 0.777309 0.513424 -0.363575
Tangent: 0.551141 -0.834412 -9.46481e-007
UV1: 0.207714 0.594419 
UV2: 0.186673 0.600644 
UV3: 0.207715 0.56479
MaterialIndex: -1

VertexIndicies: 351 353 570
Normal: 0 0.909679 -0.415312
Tangent: 1 0 0
UV1: 0.140405 0.600644 
UV2: 0.186673 0.600644 
UV3: 0.140404 0.63199
MaterialIndex: -1

VertexIndicies: 570 353 569
Normal: -1.89667e-005 0.90969 -0.415288
Tangent: 1 2.38534e-005 6.57979e-006
UV1: 0.140404 0.63199 
UV2: 0.186673 0.600644 
UV3: 0.186873 0.63199
MaterialIndex: -1

VertexIndicies: 349 351 571
Normal: -0.0070101 0.911384 -0.411496
Tangent: 0.99997 0.00769178 6.60042e-007
UV1: 0.0928409 0.599834 
UV2: 0.140405 0.600644 
UV3: 0.0928404 0.63153
MaterialIndex: -1

VertexIndicies: 571 351 570
Normal: -0.00401879 0.909672 -0.415308
Tangent: 0.99999 0.00441774 -1.42518e-007
UV1: 0.0928404 0.63153 
UV2: 0.140405 0.600644 
UV3: 0.140404 0.63199
MaterialIndex: -1

VertexIndicies: 450 349 572
Normal: -0.381245 0.834079 -0.398704
Tangent: 0.909495 0.415716 -1.04553e-006
UV1: 0.0420383 0.56479 
UV2: 0.0928409 0.599834 
UV3: 0.0420383 0.593208
MaterialIndex: -1

VertexIndicies: 572 349 571
Normal: -0.382072 0.842263 -0.380281
Tangent: 0.910682 0.413108 -5.21949e-007
UV1: 0.0420383 0.593208 
UV2: 0.0928409 0.599834 
UV3: 0.0928404 0.63153
MaterialIndex: -1

VertexIndicies: 450 572 506
Normal: -1 -2.90245e-007 0
Tangent: 2.90245e-007 -1 -8.52463e-006
UV1: 0.629644 0.611942 
UV2: 0.644877 0.643809 
UV3: 0.647374 0.611941
MaterialIndex: -1

VertexIndicies: 509 568 507
Normal: 1 -0.000131043 -0.000103604
Tangent: -0.000131044 -1 -8.78015e-006
UV1: 0.663715 0.611942 
UV2: 0.653168 0.645167 
UV3: 0.653168 0.625286
MaterialIndex: -1

VertexIndicies: 507 568 465
Normal: 1 5.87489e-005 -0.000103604
Tangent: 5.87494e-005 -1 3.9363e-006
UV1: 0.653168 0.625286 
UV2: 0.653168 0.645167 
UV3: 0.629643 0.611942
MaterialIndex: -1

VertexIndicies: 589 469 590
Normal: 0.323821 0.946118 3.73137e-006
Tangent: 0.946118 -0.323822 7.07332e-007
UV1: 0.207715 0.29803 
UV2: 0.207715 0.331705 
UV3: 0.186673 0.298028
MaterialIndex: -1

VertexIndicies: 590 469 587
Normal: 0.323821 0.946118 3.13259e-006
Tangent: 0.946118 -0.323821 1.62385e-006
UV1: 0.186673 0.298028 
UV2: 0.207715 0.331705 
UV3: 0.186673 0.331699
MaterialIndex: -1

VertexIndicies: 586 591 587
Normal: 1.46344e-005 1 0
Tangent: 1 -1.46344e-005 0
UV1: 0.140405 0.331699 
UV2: 0.140405 0.298028 
UV3: 0.186673 0.331699
MaterialIndex: -1

VertexIndicies: 587 591 590
Normal: 1.55595e-005 1 1.34795e-006
Tangent: 1 -1.55595e-005 7.80594e-008
UV1: 0.186673 0.331699 
UV2: 0.140405 0.298028 
UV3: 0.186673 0.298028
MaterialIndex: -1

VertexIndicies: 585 592 586
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 5.42026e-007
UV1: 0.0928409 0.331699 
UV2: 0.0928409 0.298028 
UV3: 0.140405 0.331699
MaterialIndex: -1

VertexIndicies: 586 592 591
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 2.27799e-007
UV1: 0.140405 0.331699 
UV2: 0.0928409 0.298028 
UV3: 0.140405 0.298028
MaterialIndex: -1

VertexIndicies: 593 592 454
Normal: -0.202566 0.973572 -0.105472
Tangent: 0.979033 0.203702 -9.53788e-007
UV1: 0.058225 0.298031 
UV2: 0.0928409 0.298028 
UV3: 0.0757585 0.331705
MaterialIndex: -1

VertexIndicies: 454 592 585
Normal: -0.297345 0.953295 -0.0530583
Tangent: 0.954545 0.298021 0.00513437
UV1: 0.0757585 0.331705 
UV2: 0.0928409 0.298028 
UV3: 0.0928409 0.331699
MaterialIndex: -1

VertexIndicies: 451 452 575
Normal: -0.140372 0.990099 0
Tangent: 0.990099 0.140372 4.67832e-007
UV1: 0.0420383 0.514902 
UV2: 0.0420383 0.496193 
UV3: 0.0928409 0.514897
MaterialIndex: -1

VertexIndicies: 575 452 576
Normal: -0.140372 0.990099 0
Tangent: 0.990099 0.140372 3.16812e-007
UV1: 0.0928409 0.514897 
UV2: 0.0420383 0.496193 
UV3: 0.0928409 0.496195
MaterialIndex: -1

VertexIndicies: 575 576 574
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 0
UV1: 0.0928409 0.514897 
UV2: 0.0928409 0.496195 
UV3: 0.140405 0.514897
MaterialIndex: -1

VertexIndicies: 574 576 577
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 0
UV1: 0.140405 0.514897 
UV2: 0.0928409 0.496195 
UV3: 0.140405 0.496195
MaterialIndex: -1

VertexIndicies: 574 577 573
Normal: 2.52317e-006 1 0
Tangent: 1 -2.52317e-006 0
UV1: 0.140405 0.514897 
UV2: 0.140405 0.496195 
UV3: 0.186673 0.514897
MaterialIndex: -1

VertexIndicies: 573 577 578
Normal: 3.53244e-006 1 2.64246e-006
Tangent: 1 -3.53244e-006 2.66695e-012
UV1: 0.186673 0.514897 
UV2: 0.140405 0.496195 
UV3: 0.186673 0.496195
MaterialIndex: -1

VertexIndicies: 467 466 578
Normal: 0.323839 0.946112 0
Tangent: 0.946112 -0.323839 -7.50084e-007
UV1: 0.207715 0.496193 
UV2: 0.207715 0.514902 
UV3: 0.186673 0.496195
MaterialIndex: -1

VertexIndicies: 578 466 573
Normal: 0.323841 0.946112 2.44316e-006
Tangent: 0.946112 -0.323841 -1.09633e-006
UV1: 0.186673 0.496195 
UV2: 0.207715 0.514902 
UV3: 0.186673 0.514897
MaterialIndex: -1

VertexIndicies: 452 492 576
Normal: -0.140372 0.990099 0
Tangent: 0.990099 0.140372 3.25295e-007
UV1: 0.0420383 0.496193 
UV2: 0.0420383 0.446016 
UV3: 0.0928409 0.496195
MaterialIndex: -1

VertexIndicies: 576 492 579
Normal: -0.140372 0.990099 0
Tangent: 0.990099 0.140372 2.55059e-006
UV1: 0.0928409 0.496195 
UV2: 0.0420383 0.446016 
UV3: 0.0928409 0.446018
MaterialIndex: -1

VertexIndicies: 576 579 577
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 0
UV1: 0.0928409 0.496195 
UV2: 0.0928409 0.446018 
UV3: 0.140405 0.496195
MaterialIndex: -1

VertexIndicies: 577 579 580
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 0
UV1: 0.140405 0.496195 
UV2: 0.0928409 0.446018 
UV3: 0.140405 0.446018
MaterialIndex: -1

VertexIndicies: 577 580 578
Normal: 4.5417e-006 1 0
Tangent: 1 -4.5417e-006 0
UV1: 0.140405 0.496195 
UV2: 0.140405 0.446018 
UV3: 0.186673 0.496195
MaterialIndex: -1

VertexIndicies: 578 580 581
Normal: 6.39203e-006 1 1.64149e-006
Tangent: 1 -6.39203e-006 -3.1428e-007
UV1: 0.186673 0.496195 
UV2: 0.140405 0.446018 
UV3: 0.186673 0.446018
MaterialIndex: -1

VertexIndicies: 493 467 581
Normal: 0.323832 0.946115 0
Tangent: 0.946115 -0.323832 -5.21396e-006
UV1: 0.207715 0.446016 
UV2: 0.207715 0.496193 
UV3: 0.186673 0.446018
MaterialIndex: -1

VertexIndicies: 581 467 578
Normal: 0.323835 0.946113 1.59357e-006
Tangent: 0.946113 -0.323835 -6.53798e-007
UV1: 0.186673 0.446018 
UV2: 0.207715 0.496193 
UV3: 0.186673 0.496195
MaterialIndex: -1

VertexIndicies: 492 453 579
Normal: -0.140054 0.98787 0.0670629
Tangent: 0.990099 0.14037 2.56236e-006
UV1: 0.0420383 0.446016 
UV2: 0.0757585 0.375595 
UV3: 0.0928409 0.446018
MaterialIndex: -1

VertexIndicies: 579 453 582
Normal: -0.26665 0.9632 0.0338315
Tangent: 0.963702 0.266943 -0.00438837
UV1: 0.0928409 0.446018 
UV2: 0.0757585 0.375595 
UV3: 0.0928409 0.375595
MaterialIndex: -1

VertexIndicies: 579 582 580
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 0
UV1: 0.0928409 0.446018 
UV2: 0.0928409 0.375595 
UV3: 0.140405 0.446018
MaterialIndex: -1

VertexIndicies: 580 582 583
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 0
UV1: 0.140405 0.446018 
UV2: 0.0928409 0.375595 
UV3: 0.140405 0.375595
MaterialIndex: -1

VertexIndicies: 580 583 581
Normal: 8.24235e-006 1 0
Tangent: 1 -8.24235e-006 -3.36423e-007
UV1: 0.140405 0.446018 
UV2: 0.140405 0.375595 
UV3: 0.186673 0.446018
MaterialIndex: -1

VertexIndicies: 581 583 584
Normal: 1.01768e-005 1 1.32553e-006
Tangent: 1 -1.01768e-005 1.1943e-006
UV1: 0.186673 0.446018 
UV2: 0.140405 0.375595 
UV3: 0.186673 0.375595
MaterialIndex: -1

VertexIndicies: 468 493 584
Normal: 0.323824 0.946117 0
Tangent: 0.946117 -0.323824 8.87741e-007
UV1: 0.207715 0.375595 
UV2: 0.207715 0.446016 
UV3: 0.186673 0.375595
MaterialIndex: -1

VertexIndicies: 584 493 581
Normal: 0.323828 0.946116 1.21655e-006
Tangent: 0.946116 -0.323828 -5.27957e-006
UV1: 0.186673 0.375595 
UV2: 0.207715 0.446016 
UV3: 0.186673 0.446018
MaterialIndex: -1

VertexIndicies: 453 454 582
Normal: -0.388516 0.921442 0
Tangent: 0.921442 0.388516 -4.07028e-006
UV1: 0.0757585 0.375595 
UV2: 0.0757585 0.331705 
UV3: 0.0928409 0.375595
MaterialIndex: -1

VertexIndicies: 582 454 585
Normal: -0.388515 0.921442 0
Tangent: 0.921442 0.388515 -3.73586e-006
UV1: 0.0928409 0.375595 
UV2: 0.0757585 0.331705 
UV3: 0.0928409 0.331699
MaterialIndex: -1

VertexIndicies: 582 585 583
Normal: -2.81444e-005 1 0
Tangent: 1 2.81444e-005 0
UV1: 0.0928409 0.375595 
UV2: 0.0928409 0.331699 
UV3: 0.140405 0.375595
MaterialIndex: -1

VertexIndicies: 583 585 586
Normal: -2.81444e-005 1 6.46435e-008
Tangent: 1 2.81444e-005 5.82448e-007
UV1: 0.140405 0.375595 
UV2: 0.0928409 0.331699 
UV3: 0.140405 0.331699
MaterialIndex: -1

VertexIndicies: 583 586 584
Normal: 1.21112e-005 1 -2.50182e-007
Tangent: 1 -1.21112e-005 1.20413e-006
UV1: 0.140405 0.375595 
UV2: 0.140405 0.331699 
UV3: 0.186673 0.375595
MaterialIndex: -1

VertexIndicies: 584 586 587
Normal: 1.33728e-005 1 1.19228e-006
Tangent: 1 -1.33728e-005 1.50416e-012
UV1: 0.186673 0.375595 
UV2: 0.140405 0.331699 
UV3: 0.186673 0.331699
MaterialIndex: -1

VertexIndicies: 469 468 587
Normal: 0.32382 0.946119 0
Tangent: 0.946119 -0.32382 1.71908e-006
UV1: 0.207715 0.331705 
UV2: 0.207715 0.375595 
UV3: 0.186673 0.331699
MaterialIndex: -1

VertexIndicies: 587 468 584
Normal: 0.323822 0.946118 1.293e-006
Tangent: 0.946118 -0.323822 8.71917e-007
UV1: 0.186673 0.331699 
UV2: 0.207715 0.375595 
UV3: 0.186673 0.375595
MaterialIndex: -1

VertexIndicies: 650 358 651
Normal: -0.00419291 0.999863 0.0160005
Tangent: 0.999991 0.00419346 -7.72462e-007
UV1: 0.265182 0.192396 
UV2: 0.263552 0.29803 
UV3: 0.224881 0.192396
MaterialIndex: -1

VertexIndicies: 651 358 588
Normal: -0.0108761 0.999849 0.0135536
Tangent: 0.999941 0.0108771 -2.2763e-007
UV1: 0.224881 0.192396 
UV2: 0.263552 0.29803 
UV3: 0.223079 0.29803
MaterialIndex: -1

VertexIndicies: 651 588 652
Normal: 0.535546 0.844503 0.00215897
Tangent: 0.844505 -0.535547 3.40567e-010
UV1: 0.224881 0.192396 
UV2: 0.223079 0.29803 
UV3: 0.207715 0.192396
MaterialIndex: -1

VertexIndicies: 652 588 589
Normal: 0.682588 0.73002 0.0338119
Tangent: 0.730438 -0.682979 -8.58797e-007
UV1: 0.207715 0.192396 
UV2: 0.223079 0.29803 
UV3: 0.207715 0.29803
MaterialIndex: -1

VertexIndicies: 652 589 653
Normal: 0.294921 0.954498 0.0442089
Tangent: 0.955432 -0.29521 3.19949e-006
UV1: 0.207715 0.192396 
UV2: 0.207715 0.29803 
UV3: 0.186673 0.1924
MaterialIndex: -1

VertexIndicies: 653 589 590
Normal: 0.323421 0.944932 0.0500321
Tangent: 0.946117 -0.323826 4.09689e-007
UV1: 0.186673 0.1924 
UV2: 0.207715 0.29803 
UV3: 0.186673 0.298028
MaterialIndex: -1

VertexIndicies: 591 654 590
Normal: 1.61742e-005 0.998601 0.0528694
Tangent: 1 -1.62001e-005 6.22141e-008
UV1: 0.140405 0.298028 
UV2: 0.140405 0.1924 
UV3: 0.186673 0.298028
MaterialIndex: -1

VertexIndicies: 590 654 653
Normal: 2.11754e-005 0.998601 0.0528716
Tangent: 1 -2.11348e-005 -1.32753e-006
UV1: 0.186673 0.298028 
UV2: 0.140405 0.1924 
UV3: 0.186673 0.1924
MaterialIndex: -1

VertexIndicies: 592 655 591
Normal: -2.84927e-005 0.998602 0.0528615
Tangent: 1 2.85236e-005 1.70692e-007
UV1: 0.0928409 0.298028 
UV2: 0.0928409 0.1924 
UV3: 0.140405 0.298028
MaterialIndex: -1

VertexIndicies: 591 655 654
Normal: -1.96307e-005 0.998602 0.0528654
Tangent: 1 1.95514e-005 2.01778e-006
UV1: 0.140405 0.298028 
UV2: 0.0928409 0.1924 
UV3: 0.140405 0.1924
MaterialIndex: -1

VertexIndicies: 656 655 593
Normal: -0.184434 0.981793 0.0454661
Tangent: 0.982809 0.184626 -2.00346e-006
UV1: 0.058225 0.192396 
UV2: 0.0928409 0.1924 
UV3: 0.058225 0.298031
MaterialIndex: -1

VertexIndicies: 593 655 592
Normal: -0.203439 0.977719 0.051756
Tangent: 0.979031 0.203712 -9.17684e-007
UV1: 0.058225 0.298031 
UV2: 0.0928409 0.1924 
UV3: 0.0928409 0.298028
MaterialIndex: -1

VertexIndicies: 593 594 656
Normal: -1 2.3053e-006 0
Tangent: -2.3053e-006 -1 2.28859e-006
UV1: 0.623893 0.312792 
UV2: 0.642613 0.312792 
UV3: 0.629379 0.194332
MaterialIndex: -1

VertexIndicies: 656 594 657
Normal: -1 1.15265e-006 0
Tangent: -1.15265e-006 -1 0
UV1: 0.629379 0.194332 
UV2: 0.642613 0.312792 
UV3: 0.645706 0.194332
MaterialIndex: -1

VertexIndicies: 672 673 670
Normal: -1 0 1.47354e-007
Tangent: 0 -1 -0
UV1: 0.660357 0.194332 
UV2: 0.650272 0.194332 
UV3: 0.660364 0.312792
MaterialIndex: -1

VertexIndicies: 670 673 671
Normal: -1 6.66461e-007 1.47354e-007
Tangent: -6.66462e-007 -1 -4.05882e-006
UV1: 0.660364 0.312792 
UV2: 0.650272 0.194332 
UV3: 0.648537 0.312792
MaterialIndex: -1

VertexIndicies: 596 631 595
Normal: -1 5.17651e-007 0
Tangent: -5.17651e-007 -1 -4.17506e-007
UV1: 0.67888 0.312792 
UV2: 0.678468 0.194332 
UV3: 0.663712 0.312793
MaterialIndex: -1

VertexIndicies: 595 631 630
Normal: -1 0 0
Tangent: 0 -1 -0
UV1: 0.663712 0.312793 
UV2: 0.678468 0.194332 
UV3: 0.6637 0.194332
MaterialIndex: -1

VertexIndicies: 597 632 596
Normal: -0.835566 -0.54939 1.72231e-005
Tangent: 0.54939 -0.835566 -1.1571e-006
UV1: 0.691908 0.312792 
UV2: 0.691904 0.194332 
UV3: 0.67888 0.312792
MaterialIndex: -1

VertexIndicies: 596 632 631
Normal: -0.843216 -0.537571 0.00186966
Tangent: 0.537572 -0.843218 3.35738e-009
UV1: 0.67888 0.312792 
UV2: 0.691904 0.194332 
UV3: 0.678468 0.194332
MaterialIndex: -1

VertexIndicies: 633 632 598
Normal: -0.608448 -0.79359 0.00215353
Tangent: 0.793592 -0.60845 1.23163e-006
UV1: 0.706633 0.194332 
UV2: 0.691904 0.194332 
UV3: 0.706954 0.312792
MaterialIndex: -1

VertexIndicies: 598 632 597
Normal: -0.616618 -0.787263 2.46764e-005
Tangent: 0.787263 -0.616618 1.87547e-007
UV1: 0.706954 0.312792 
UV2: 0.691904 0.194332 
UV3: 0.691908 0.312792
MaterialIndex: -1

VertexIndicies: 599 634 598
Normal: -1 0 0
Tangent: 0 -1 -4.95639e-006
UV1: 0.71898 0.312791 
UV2: 0.71898 0.194332 
UV3: 0.706954 0.312792
MaterialIndex: -1

VertexIndicies: 598 634 633
Normal: -1 0 0
Tangent: 0 -1 -0
UV1: 0.706954 0.312792 
UV2: 0.71898 0.194332 
UV3: 0.706633 0.194332
MaterialIndex: -1

VertexIndicies: 600 635 599
Normal: 1.83983e-007 1 0
Tangent: 1 -1.83983e-007 4.59957e-008
UV1: 0.058225 0.29803 
UV2: 0.058225 0.192396 
